"","Sub","Run","Movie","Avg_x","Avg_y","P_Lower","P_Upper","P_Mouth","P_Eye","P_NotROI","P_NotFace","NumFix","Std_x","Std_y"
"941",24,3,1,986,486,0.0599250936329588,0.850187265917603,0.0149812734082397,0.683520599250936,0.301498127340824,0.0898876404494382,48,116.529876703657,113.128511160153
"942",24,3,2,860,539,0.092741935483871,0.877016129032258,0.0181451612903226,0.709677419354839,0.272177419354839,0.030241935483871,46,76.0497889402745,56.6851687871867
"943",24,3,3,838,584,0.0458715596330275,0.782874617737003,0.0428134556574924,0.631498470948012,0.325688073394495,0.171253822629969,46,120.066474268716,77.6333291797443
"944",24,3,4,914,526,0.0931297709923664,0.676335877862595,0.0488549618320611,0.548091603053435,0.403053435114504,0.230534351145038,72,154.268599094656,94.2759230270755
"945",24,3,5,947,516,0.0526315789473684,0.947368421052632,0.0304709141274238,0.78393351800554,0.185595567867036,0,35,82.2629785671762,44.5573075657319
"946",24,3,6,976,614,0.0304,0.8112,0.0176,0.6624,0.32,0.1584,59,160.947124208667,144.539172077883
"947",24,3,7,889,592,0.0514285714285714,0.91047619047619,0,0.779047619047619,0.220952380952381,0.0380952380952381,44,81.9304444783885,78.0921394507215
"948",24,3,8,993,520,0.124121779859485,0.716627634660422,0.053864168618267,0.60655737704918,0.339578454332553,0.159250585480094,40,126.182381438865,88.1202700585088
"949",24,3,9,920,544,0.149446494464945,0.811808118081181,0.0461254612546125,0.673431734317343,0.280442804428044,0.0387453874538745,59,110.564636252468,94.2705605698874
"950",24,3,10,1060,540,0.0613636363636364,0.861363636363636,0.0363636363636364,0.7,0.263636363636364,0.0772727272727273,38,97.2306067472056,83.5994334226916
"951",24,4,1,900,434,0,0.850815850815851,0,0.832167832167832,0.167832167832168,0.149184149184149,37,55.4548708532856,38.9684871107903
"952",24,4,2,952,447,0.122055674518201,0.768736616702355,0.0706638115631692,0.60813704496788,0.321199143468951,0.109207708779443,45,86.6535970104488,92.4244375568215
"953",24,4,3,954,538,0.0959821428571429,0.756696428571429,0.0691964285714286,0.674107142857143,0.256696428571429,0.147321428571429,43,102.473398952242,99.0341945172144
"954",24,4,4,836,484,0.183606557377049,0.695081967213115,0.0491803278688525,0.60983606557377,0.340983606557377,0.121311475409836,33,98.2425217364141,127.22800588863
"955",24,4,5,970,470,0.0396301188903567,0.834874504623514,0.00660501981505945,0.717305151915456,0.276089828269485,0.125495376486129,76,87.7389335523461,109.399440021759
"956",24,4,6,960,466,0.0797413793103448,0.728448275862069,0,0.581896551724138,0.418103448275862,0.191810344827586,41,82.0097357340272,103.340737837311
"957",24,4,7,952,578,0.0335365853658537,0.899390243902439,0.00304878048780488,0.801829268292683,0.195121951219512,0.0670731707317073,30,85.2720520686271,97.7409877005576
"958",24,4,8,979,578,0.103529411764706,0.772941176470588,0.0341176470588235,0.632941176470588,0.332941176470588,0.123529411764706,79,119.89915428072,110.531804751355
"959",24,4,9,834,475,0.0754385964912281,0.612280701754386,0.0157894736842105,0.492982456140351,0.491228070175439,0.312280701754386,49,120.874221948057,105.109303951469
"960",24,4,10,837,470,0,0.708154506437768,0,0.636623748211731,0.363376251788269,0.291845493562232,57,61.6108888861849,96.6557606437614
"961",25,1,1,947,503,0,0.731531531531531,0,0.72972972972973,0.27027027027027,0.268468468468468,73,255.925045523535,144.469321119554
"962",25,1,2,996,460,0.112068965517241,0.656609195402299,0.0948275862068965,0.574712643678161,0.330459770114943,0.23132183908046,90,191.10037575427,146.187472271277
"963",25,1,3,966,444,0,0.498371335504886,0,0.498371335504886,0.501628664495114,0.501628664495114,39,278.252036051961,99.3546184926061
"964",25,1,4,964,509,0.290423861852433,0.3861852433281,0.266875981161695,0.332810047095761,0.400313971742543,0.323390894819466,74,202.647981672519,161.834867786235
"965",25,1,5,871,590,0.047808764940239,0.474103585657371,0.047808764940239,0.434262948207171,0.51792828685259,0.47808764940239,43,218.18182000899,224.180443376582
"966",25,1,6,888,483,0.122840690978887,0.667946257197697,0.122840690978887,0.600767754318618,0.276391554702495,0.209213051823417,66,140.238228919308,141.057647376394
"967",25,1,7,916,481,0.0822147651006711,0.825503355704698,0.0520134228187919,0.657718120805369,0.290268456375839,0.0922818791946309,61,191.384765845693,88.0115679209355
"968",25,1,8,931,556,0.044392523364486,0.780373831775701,0.058411214953271,0.766355140186916,0.175233644859813,0.175233644859813,59,195.505207669441,149.702412684383
"969",25,1,9,992,478,0.0189125295508274,0.872340425531915,0.0189125295508274,0.872340425531915,0.108747044917258,0.108747044917258,77,124.78445560683,79.2647815831704
"970",25,1,10,854,481,0.0247349823321555,0.371024734982332,0.0247349823321555,0.328621908127208,0.646643109540636,0.604240282685512,48,404.737180117199,165.942879310613
"971",25,2,1,985,456,0.0171821305841924,0.941580756013746,0.0171821305841924,0.934707903780069,0.0481099656357388,0.0412371134020619,39,96.5155418568035,60.7143994956183
"972",25,2,2,967,394,0.056657223796034,0.286118980169972,0.028328611898017,0.226628895184136,0.745042492917847,0.657223796033994,43,164.577394560759,89.6513439997888
"973",25,2,3,1075,450,0.0610079575596817,0.238726790450928,0.0610079575596817,0.236074270557029,0.702917771883289,0.70026525198939,50,247.096981011858,128.926304067927
"974",25,2,4,1009,374,0,0.467479674796748,0,0.467479674796748,0.532520325203252,0.532520325203252,93,403.927727645941,145.356778226299
"975",25,2,5,969,530,0,0.47329650092081,0,0.447513812154696,0.552486187845304,0.52670349907919,50,356.28876779412,249.409688761011
"976",25,2,6,953,478,0.0211416490486258,0.297040169133192,0.0137420718816068,0.293868921775899,0.692389006342495,0.681818181818182,80,231.237153410763,130.066267908573
"977",25,2,7,995,532,0.0707547169811321,0.582547169811321,0.0683962264150943,0.575471698113208,0.356132075471698,0.346698113207547,48,148.041434790642,163.419387275242
"978",25,2,8,947,397,0.00168918918918919,0.623310810810811,0,0.60472972972973,0.39527027027027,0.375,67,213.02858386758,71.8321098846299
"979",25,2,9,927,463,0.0456273764258555,0.273764258555133,0.0456273764258555,0.273764258555133,0.680608365019011,0.680608365019011,56,148.976207195158,118.923362046415
"980",25,2,10,967,402,0.0612244897959184,0.408163265306122,0,0.408163265306122,0.591836734693878,0.530612244897959,37,151.474851195057,124.008004533833
"981",25,3,1,1006,453,0,0.871575342465753,0,0.847602739726027,0.152397260273973,0.128424657534247,58,143.441776110305,63.1436175583579
"982",25,3,2,874,433,0.0174291938997821,0.540305010893246,0,0.498910675381264,0.501089324618736,0.442265795206972,52,256.585269384581,71.304284551096
"983",25,3,3,810,497,0.0291595197255575,0.288164665523156,0.0291595197255575,0.288164665523156,0.682675814751286,0.682675814751286,63,112.212073902077,105.481679043331
"984",25,3,4,880,412,0.0510855683269476,0.265644955300128,0.0459770114942529,0.232439335887612,0.721583652618135,0.683269476372925,75,169.182388339806,107.40104600275
"985",25,3,5,948,413,0,0.532967032967033,0,0.532967032967033,0.467032967032967,0.467032967032967,43,91.631342261343,27.2864106329293
"986",25,3,6,965,476,0.0300136425648022,0.0791268758526603,0.0300136425648022,0.0600272851296044,0.909959072305593,0.890859481582537,67,158.205500629804,116.728166275311
"987",25,3,7,900,439,0,0.253897550111359,0,0.253897550111359,0.746102449888641,0.746102449888641,54,79.5171147167659,56.0567499458185
"988",25,3,8,938,396,0,0.391959798994975,0,0.391959798994975,0.608040201005025,0.608040201005025,49,184.314731672093,82.3687616063482
"989",25,3,9,908,417,0.0256,0.4992,0.0256,0.464,0.5104,0.4752,64,114.979955222813,83.0766729656406
"990",25,3,10,1014,421,0.0304568527918782,0.66751269035533,0.0228426395939086,0.616751269035533,0.360406091370558,0.302030456852792,51,76.1983547503812,80.2586919420585
"991",25,4,1,907,472,0,0.801546391752577,0,0.791237113402062,0.208762886597938,0.198453608247423,46,152.648425023772,124.971560879012
"992",25,4,2,945,400,0.0420353982300885,0.314159292035398,0.0287610619469027,0.300884955752212,0.670353982300885,0.643805309734513,52,147.800028557298,181.733862072149
"993",25,4,3,908,460,0.0357142857142857,0.233193277310924,0.0294117647058824,0.216386554621849,0.754201680672269,0.73109243697479,52,115.10996721063,158.290519734468
"994",25,4,4,894,376,0.0182370820668693,0.322188449848024,0,0.29483282674772,0.70516717325228,0.659574468085106,41,202.992064601146,145.572634553919
"995",25,4,5,972,325,0,0.0349932705248991,0,0.0349932705248991,0.965006729475101,0.965006729475101,71,141.849226006283,50.3755401478357
"996",25,4,6,996,341,0,0.145491803278689,0,0.145491803278689,0.854508196721312,0.854508196721312,45,112.90662992681,57.4312811253572
"997",25,4,7,952,419,0,0.104938271604938,0,0.104938271604938,0.895061728395062,0.895061728395062,37,86.404932756991,96.9454608155163
"998",25,4,8,997,441,0.0262557077625571,0.149543378995434,0.0262557077625571,0.149543378995434,0.824200913242009,0.824200913242009,79,113.386866327214,79.5973913797148
"999",25,4,9,787,438,0.0752136752136752,0.620512820512821,0.00683760683760684,0.497435897435897,0.495726495726496,0.304273504273504,51,75.4955000911008,90.7122255042986
"1000",25,4,10,853,448,0,0.773413897280967,0,0.773413897280967,0.226586102719033,0.226586102719033,64,65.0888389225942,50.1203843929808
"1001",26,1,1,992,474,0.0351170568561873,0.88628762541806,0.0183946488294314,0.872909698996655,0.108695652173913,0.0785953177257525,49,127.499333558373,71.8200012909335
"1002",26,1,2,970,385,0.0735694822888283,0.85149863760218,0.05858310626703,0.811989100817439,0.129427792915531,0.0749318801089918,63,157.589297919922,98.2118870757124
"1003",26,1,3,1086,554,0.00579710144927536,0.797101449275362,0.0202898550724638,0.640579710144928,0.339130434782609,0.197101449275362,29,158.671752710338,103.624811824721
"1004",26,1,4,964,510,0.0263157894736842,0.89327485380117,0.0160818713450292,0.862573099415205,0.121345029239766,0.0804093567251462,72,161.540544175299,82.6239127626499
"1005",26,1,5,855,575,0.12258064516129,0.764516129032258,0.0774193548387097,0.674193548387097,0.248387096774194,0.112903225806452,29,114.517126756217,105.841799760222
"1006",26,1,6,895,512,0.0446247464503043,0.912778904665314,0.0405679513184584,0.724137931034483,0.235294117647059,0.0425963488843813,57,77.1874096613509,77.8397056643001
"1007",26,1,7,861,494,0.0796992481203008,0.798496240601504,0.043609022556391,0.684210526315789,0.27218045112782,0.121804511278195,57,133.173683325443,143.903588336649
"1008",26,1,8,908,615,0.157676348547718,0.732365145228216,0.228215767634855,0.533195020746888,0.238589211618257,0.109958506224066,45,160.608008921009,116.355508001775
"1009",26,1,9,952,572,0.313294797687861,0.610404624277457,0.389595375722543,0.434682080924855,0.175722543352601,0.0763005780346821,58,141.147166856976,100.396424302679
"1010",26,1,10,936,559,0.12874251497006,0.712574850299401,0.119760479041916,0.353293413173653,0.526946107784431,0.158682634730539,31,194.120444308215,109.607497207126
"1011",26,2,1,964,555,0.0730994152046784,0.865497076023392,0.0497076023391813,0.766081871345029,0.184210526315789,0.0614035087719298,29,108.359440667273,66.3959374811766
"1012",26,2,2,939,517,0.115196078431373,0.850490196078431,0.0808823529411765,0.411764705882353,0.507352941176471,0.0343137254901961,37,79.1799938700299,83.1264079919376
"1013",26,2,3,1114,579,0.0758196721311475,0.89344262295082,0.0327868852459016,0.657786885245902,0.309426229508197,0.0307377049180328,29,144.941012368759,73.8454272184108
"1014",26,2,4,1034,460,0,0.938480096501809,0,0.857659831121834,0.142340168878166,0.0615199034981906,72,123.197024889094,80.3251853547968
"1015",26,2,5,945,501,0.0651408450704225,0.846830985915493,0.0598591549295775,0.751760563380282,0.188380281690141,0.0880281690140845,60,93.260234329302,88.9835159336553
"1016",26,2,6,992,595,0.167326732673267,0.754455445544554,0.10990099009901,0.67029702970297,0.21980198019802,0.0782178217821782,98,112.150803851898,115.349688160691
"1017",26,2,7,982,585,0.0793650793650794,0.866213151927438,0.0317460317460317,0.741496598639456,0.226757369614512,0.054421768707483,38,102.317120748716,93.2755910116313
"1018",26,2,8,950,507,0.120411160058737,0.803230543318649,0.102790014684288,0.71071953010279,0.186490455212922,0.0763582966226138,69,148.604220105599,104.161369214596
"1019",26,2,9,949,610,0.0934891485809683,0.76126878130217,0.011686143572621,0.74457429048414,0.243739565943239,0.145242070116861,52,192.981431242118,161.98321896374
"1020",26,2,10,909,516,0.116402116402116,0.693121693121693,0.037037037037037,0.523809523809524,0.439153439153439,0.19047619047619,41,127.284471750058,125.036754709464
"1021",26,3,1,1002,499,0.0491803278688525,0.898658718330849,0.0312965722801788,0.777943368107303,0.190760059612519,0.0521609538002981,50,131.122189054845,93.1518181136637
"1022",26,3,2,848,556,0.170093457943925,0.601869158878505,0.110280373831776,0.403738317757009,0.485981308411215,0.22803738317757,52,170.373117495081,154.216733713592
"1023",26,3,3,828,616,0.157593123209169,0.611747851002865,0.123209169054441,0.461318051575931,0.415472779369628,0.230659025787966,57,147.963121235008,124.787249240491
"1024",26,3,4,917,556,0.149144254278729,0.563569682151589,0.0794621026894866,0.385085574572127,0.535452322738386,0.287286063569682,74,187.29475153727,133.435305539435
"1025",26,3,5,934,548,0.0690537084398977,0.861892583120205,0.0562659846547315,0.777493606138107,0.166240409207161,0.0690537084398977,40,72.909562240238,90.6311759832791
"1026",26,3,6,1007,607,0.0541611624834875,0.8110964332893,0.0330250990752972,0.623513870541612,0.343461030383091,0.134742404227213,69,156.929968397585,139.346849384452
"1027",26,3,7,931,610,0.144486692015209,0.614068441064639,0.114068441064639,0.612167300380228,0.273764258555133,0.241444866920152,49,132.511128959405,107.092347034111
"1028",26,3,8,977,533,0.099273607748184,0.61501210653753,0.0726392251815981,0.518159806295399,0.409200968523002,0.285714285714286,48,133.504468988791,115.339549478347
"1029",26,3,9,926,536,0.167177914110429,0.659509202453988,0.101226993865031,0.573619631901841,0.325153374233129,0.173312883435583,67,161.869975732445,131.991280018643
"1030",26,3,10,1055,545,0.0901287553648069,0.815450643776824,0.0622317596566524,0.637339055793991,0.300429184549356,0.0944206008583691,43,113.226804559498,110.470724402895
"1031",26,4,1,907,509,0.00224215246636771,0.849775784753363,0.00224215246636771,0.804932735426009,0.192825112107623,0.147982062780269,50,128.37673244419,142.294852230658
"1032",26,4,2,1001,463,0.116564417177914,0.613496932515337,0.0961145194274029,0.560327198364008,0.343558282208589,0.269938650306748,49,134.007770710865,185.480676672883
"1033",26,4,3,937,564,0.120481927710843,0.710843373493976,0.0863453815261044,0.634538152610442,0.279116465863454,0.168674698795181,45,123.561378102717,129.499072296482
"1034",26,4,4,863,568,0.307692307692308,0.554376657824934,0.283819628647215,0.3342175066313,0.381962864721485,0.137931034482759,26,184.172989409612,148.787279541156
"1035",26,4,5,986,503,0.108241082410824,0.676506765067651,0.0565805658056581,0.477244772447724,0.466174661746617,0.215252152521525,72,160.05255012302,155.66263150788
"1036",26,4,6,983,500,0.125284738041002,0.801822323462415,0.0501138952164009,0.753986332574032,0.195899772209567,0.0728929384965831,57,123.389212679375,103.28951112043
"1037",26,4,7,993,584,0,0.719546742209632,0,0.626062322946176,0.373937677053824,0.280453257790368,37,124.860909960257,174.993937755482
"1038",26,4,8,1009,643,0.217204301075269,0.664516129032258,0.141935483870968,0.581720430107527,0.276344086021505,0.118279569892473,80,131.335232057351,137.88858722112
"1039",26,4,9,819,509,0.064957264957265,0.630769230769231,0.0358974358974359,0.560683760683761,0.403418803418803,0.304273504273504,67,168.264616035487,138.516396919814
"1040",26,4,10,882,557,0.012396694214876,0.796143250688705,0,0.603305785123967,0.396694214876033,0.191460055096419,69,150.815491935243,131.563934766469
"1041",27,1,1,954,561,0.202702702702703,0.773273273273273,0.0915915915915916,0.578078078078078,0.33033033033033,0.024024024024024,41,70.5377687488292,67.3414535714582
"1042",27,1,2,942,466,0.21038961038961,0.779220779220779,0.183116883116883,0.620779220779221,0.196103896103896,0.0103896103896104,62,61.0458926708017,71.7723502335937
